CUR YYYY-MM-DD
USD 2017-05-20
USD 2017-05-21
USD 2017-05-27
USD 2017-05-28
USD 2017-05-29
USD 2017-06-03
USD 2017-06-04
USD 2017-06-10
USD 2017-06-11
USD 2017-06-17
USD 2017-06-18
USD 2017-06-24
USD 2017-06-25
USD 2017-07-01
USD 2017-07-02
USD 2017-07-04
USD 2017-07-08
USD 2017-07-09
USD 2017-07-15
USD 2017-07-16
USD 2017-07-22
USD 2017-07-23
USD 2017-07-29
USD 2017-07-30
USD 2017-08-05
USD 2017-08-06
USD 2017-08-12
USD 2017-08-13
USD 2017-08-19
USD 2017-08-20
USD 2017-08-26
USD 2017-08-27
USD 2017-09-02
USD 2017-09-03
USD 2017-09-04
USD 2017-09-09
USD 2017-09-10
USD 2017-09-16
USD 2017-09-17
USD 2017-09-23
USD 2017-09-24
USD 2017-09-30
USD 2017-10-01
USD 2017-10-07
USD 2017-10-08
USD 2017-10-09
USD 2017-10-14
USD 2017-10-15
USD 2017-10-21
USD 2017-10-22
USD 2017-10-28
USD 2017-10-29
USD 2017-11-04
USD 2017-11-05
USD 2017-11-11
USD 2017-11-12
USD 2017-11-18
USD 2017-11-19
USD 2017-11-23
USD 2017-11-25
USD 2017-11-26
USD 2017-12-02
USD 2017-12-03
USD 2017-12-09
USD 2017-12-10
USD 2017-12-16
USD 2017-12-17
USD 2017-12-23
USD 2017-12-24
USD 2017-12-25
USD 2017-12-30
USD 2017-12-31
USD 2018-01-01
USD 2018-01-06
USD 2018-01-07
USD 2018-01-13
USD 2018-01-14
USD 2018-01-15
USD 2018-01-20
USD 2018-01-21
USD 2018-01-27
USD 2018-01-28
USD 2018-02-03
USD 2018-02-04
USD 2018-02-10
USD 2018-02-11
USD 2018-02-17
USD 2018-02-18
USD 2018-02-19
USD 2018-02-24
USD 2018-02-25
USD 2018-03-03
USD 2018-03-04
USD 2018-03-10
USD 2018-03-11
USD 2018-03-17
USD 2018-03-18
USD 2018-03-24
USD 2018-03-25
USD 2018-03-31
USD 2018-04-01
USD 2018-04-07
USD 2018-04-08
USD 2018-04-14
USD 2018-04-15
USD 2018-04-21
USD 2018-04-22
USD 2018-04-28
USD 2018-04-29
USD 2018-05-05
USD 2018-05-06
USD 2018-05-12
USD 2018-05-13
USD 2018-05-19
USD 2018-05-20
USD 2018-05-26
USD 2018-05-27
USD 2018-05-28
USD 2018-06-02
USD 2018-06-03
USD 2018-06-09
USD 2018-06-10
USD 2018-06-16
USD 2018-06-17
USD 2018-06-23
USD 2018-06-24
USD 2018-06-30
USD 2018-07-01
USD 2018-07-04
USD 2018-07-07
USD 2018-07-08
USD 2018-07-14
USD 2018-07-15
USD 2018-07-21
USD 2018-07-22
USD 2018-07-28
USD 2018-07-29
USD 2018-08-04
USD 2018-08-05
USD 2018-08-11
USD 2018-08-12
USD 2018-08-18
USD 2018-08-19
USD 2018-08-25
USD 2018-08-26
USD 2018-09-01
USD 2018-09-02
USD 2018-09-03
USD 2018-09-08
USD 2018-09-09
USD 2018-09-15
USD 2018-09-16
USD 2018-09-22
USD 2018-09-23
USD 2018-09-29
USD 2018-09-30
USD 2018-10-06
USD 2018-10-07
USD 2018-10-08
USD 2018-10-13
USD 2018-10-14
USD 2018-10-20
USD 2018-10-21
USD 2018-10-27
USD 2018-10-28
USD 2018-11-03
USD 2018-11-04
USD 2018-11-10
USD 2018-11-11
USD 2018-11-12
USD 2018-11-17
USD 2018-11-18
USD 2018-11-22
USD 2018-11-24
USD 2018-11-25
USD 2018-12-01
USD 2018-12-02
USD 2018-12-08
USD 2018-12-09
USD 2018-12-15
USD 2018-12-16
USD 2018-12-22
USD 2018-12-23
USD 2018-12-25
USD 2018-12-29
USD 2018-12-30
USD 2019-01-01
USD 2019-01-05
USD 2019-01-06
USD 2019-01-12
USD 2019-01-13
USD 2019-01-19
USD 2019-01-20
USD 2019-01-21
USD 2019-01-26
USD 2019-01-27
USD 2019-02-02
USD 2019-02-03
USD 2019-02-09
USD 2019-02-10
USD 2019-02-16
USD 2019-02-17
USD 2019-02-18
USD 2019-02-23
USD 2019-02-24
USD 2019-03-02
USD 2019-03-03
USD 2019-03-09
USD 2019-03-10
USD 2019-03-16
USD 2019-03-17
USD 2019-03-23
USD 2019-03-24
USD 2019-03-30
USD 2019-03-31
USD 2019-04-06
USD 2019-04-07
USD 2019-04-13
USD 2019-04-14
USD 2019-04-20
USD 2019-04-21
USD 2019-04-27
USD 2019-04-28
USD 2019-05-04
USD 2019-05-05
USD 2019-05-11
USD 2019-05-12
USD 2019-05-18
USD 2019-05-19
USD 2019-05-25
USD 2019-05-26
USD 2019-05-27
USD 2019-06-01
USD 2019-06-02
USD 2019-06-08
USD 2019-06-09
USD 2019-06-15
USD 2019-06-16
USD 2019-06-22
USD 2019-06-23
USD 2019-06-29
USD 2019-06-30
USD 2019-07-04
USD 2019-07-06
USD 2019-07-07
USD 2019-07-13
USD 2019-07-14
USD 2019-07-20
USD 2019-07-21
USD 2019-07-27
USD 2019-07-28
USD 2019-08-03
USD 2019-08-04
USD 2019-08-10
USD 2019-08-11
USD 2019-08-17
USD 2019-08-18
USD 2019-08-24
USD 2019-08-25
USD 2019-08-31
USD 2019-09-01
USD 2019-09-02
USD 2019-09-07
USD 2019-09-08
USD 2019-09-14
USD 2019-09-15
USD 2019-09-21
USD 2019-09-22
USD 2019-09-28
USD 2019-09-29
USD 2019-10-05
USD 2019-10-06
USD 2019-10-12
USD 2019-10-13
USD 2019-10-14
USD 2019-10-19
USD 2019-10-20
USD 2019-10-26
USD 2019-10-27
USD 2019-11-02
USD 2019-11-03
USD 2019-11-09
USD 2019-11-10
USD 2019-11-11
USD 2019-11-16
USD 2019-11-17
USD 2019-11-23
USD 2019-11-24
USD 2019-11-28
USD 2019-11-30
USD 2019-12-01
USD 2019-12-07
USD 2019-12-08
USD 2019-12-14
USD 2019-12-15
USD 2019-12-21
USD 2019-12-22
USD 2019-12-25
USD 2019-12-28
USD 2019-12-29
USD 2020-01-01
USD 2020-01-04
USD 2020-01-05
USD 2020-01-11
USD 2020-01-12
USD 2020-01-18
USD 2020-01-19
USD 2020-01-20
USD 2020-01-25
USD 2020-01-26
USD 2020-02-01
USD 2020-02-02
USD 2020-02-08
USD 2020-02-09
USD 2020-02-15
USD 2020-02-16
USD 2020-02-17
USD 2020-02-22
USD 2020-02-23
USD 2020-02-29
USD 2020-03-01
USD 2020-03-07
USD 2020-03-08
USD 2020-03-14
USD 2020-03-15
USD 2020-03-21
USD 2020-03-22
USD 2020-03-28
USD 2020-03-29
USD 2020-04-04
USD 2020-04-05
USD 2020-04-11
USD 2020-04-12
USD 2020-04-18
USD 2020-04-19
USD 2020-04-25
USD 2020-04-26
USD 2020-05-02
USD 2020-05-03
USD 2020-05-09
USD 2020-05-10
USD 2020-05-16
USD 2020-05-17
USD 2020-05-23
USD 2020-05-24
USD 2020-05-25
USD 2020-05-30
USD 2020-05-31
USD 2020-06-06
USD 2020-06-07
USD 2020-06-13
USD 2020-06-14
USD 2020-06-20
USD 2020-06-21
USD 2020-06-27
USD 2020-06-28
USD 2020-07-04
USD 2020-07-05
USD 2020-07-11
USD 2020-07-12
USD 2020-07-18
USD 2020-07-19
USD 2020-07-25
USD 2020-07-26
USD 2020-08-01
USD 2020-08-02
USD 2020-08-08
USD 2020-08-09
USD 2020-08-15
USD 2020-08-16
USD 2020-08-22
USD 2020-08-23
USD 2020-08-29
USD 2020-08-30
USD 2020-09-05
USD 2020-09-06
USD 2020-09-07
USD 2020-09-12
USD 2020-09-13
USD 2020-09-19
USD 2020-09-20
USD 2020-09-26
USD 2020-09-27
USD 2020-10-03
USD 2020-10-04
USD 2020-10-10
USD 2020-10-11
USD 2020-10-12
USD 2020-10-17
USD 2020-10-18
USD 2020-10-24
USD 2020-10-25
USD 2020-10-31
USD 2020-11-01
USD 2020-11-07
USD 2020-11-08
USD 2020-11-11
USD 2020-11-14
USD 2020-11-15
USD 2020-11-21
USD 2020-11-22
USD 2020-11-26
USD 2020-11-28
USD 2020-11-29
USD 2020-12-05
USD 2020-12-06
USD 2020-12-12
USD 2020-12-13
USD 2020-12-19
USD 2020-12-20
USD 2020-12-25
USD 2020-12-26
USD 2020-12-27
USD 2021-01-01
USD 2021-01-02
USD 2021-01-03
USD 2021-01-09
USD 2021-01-10
USD 2021-01-16
USD 2021-01-17
USD 2021-01-18
USD 2021-01-23
USD 2021-01-24
USD 2021-01-30
USD 2021-01-31
USD 2021-02-06
USD 2021-02-07
USD 2021-02-13
USD 2021-02-14
USD 2021-02-15
USD 2021-02-20
USD 2021-02-21
USD 2021-02-27
USD 2021-02-28
USD 2021-03-06
USD 2021-03-07
USD 2021-03-13
USD 2021-03-14
USD 2021-03-20
USD 2021-03-21
USD 2021-03-27
USD 2021-03-28
USD 2021-04-03
USD 2021-04-04
USD 2021-04-10
USD 2021-04-11
USD 2021-04-17
USD 2021-04-18
USD 2021-04-24
USD 2021-04-25
USD 2021-05-01
USD 2021-05-02
USD 2021-05-08
USD 2021-05-09
USD 2021-05-15
USD 2021-05-16
USD 2021-05-22
USD 2021-05-23
USD 2021-05-29
USD 2021-05-30
USD 2021-05-31
USD 2021-06-05
USD 2021-06-06
USD 2021-06-12
USD 2021-06-13
USD 2021-06-19
USD 2021-06-20
USD 2021-06-26
USD 2021-06-27
USD 2021-07-03
USD 2021-07-04
USD 2021-07-05
USD 2021-07-10
USD 2021-07-11
USD 2021-07-17
USD 2021-07-18
USD 2021-07-24
USD 2021-07-25
USD 2021-07-31
USD 2021-08-01
USD 2021-08-07
USD 2021-08-08
USD 2021-08-14
USD 2021-08-15
USD 2021-08-21
USD 2021-08-22
USD 2021-08-28
USD 2021-08-29
USD 2021-09-04
USD 2021-09-05
USD 2021-09-06
USD 2021-09-11
USD 2021-09-12
USD 2021-09-18
USD 2021-09-19
USD 2021-09-25
USD 2021-09-26
USD 2021-10-02
USD 2021-10-03
USD 2021-10-09
USD 2021-10-10
USD 2021-10-11
USD 2021-10-16
USD 2021-10-17
USD 2021-10-23
USD 2021-10-24
USD 2021-10-30
USD 2021-10-31
USD 2021-11-06
USD 2021-11-07
USD 2021-11-11
USD 2021-11-13
USD 2021-11-14
USD 2021-11-20
USD 2021-11-21
USD 2021-11-25
USD 2021-11-27
USD 2021-11-28
USD 2021-12-04
USD 2021-12-05
USD 2021-12-11
USD 2021-12-12
USD 2021-12-18
USD 2021-12-19
USD 2021-12-25
USD 2021-12-26
USD 2022-01-01
USD 2022-01-02
USD 2022-01-08
USD 2022-01-09
USD 2022-01-15
USD 2022-01-16
USD 2022-01-17
USD 2022-01-22
USD 2022-01-23
USD 2022-01-29
USD 2022-01-30
USD 2022-02-05
USD 2022-02-06
USD 2022-02-12
USD 2022-02-13
USD 2022-02-19
USD 2022-02-20
USD 2022-02-21
USD 2022-02-26
USD 2022-02-27
USD 2022-03-05
USD 2022-03-06
USD 2022-03-12
USD 2022-03-13
USD 2022-03-19
USD 2022-03-20
USD 2022-03-26
USD 2022-03-27
USD 2022-04-02
USD 2022-04-03
USD 2022-04-09
USD 2022-04-10
USD 2022-04-16
USD 2022-04-17
USD 2022-04-23
USD 2022-04-24
USD 2022-04-30
USD 2022-05-01
USD 2022-05-07
USD 2022-05-08
USD 2022-05-14
USD 2022-05-15
USD 2022-05-21
USD 2022-05-22
USD 2022-05-28
USD 2022-05-29
USD 2022-05-30
USD 2022-06-04
USD 2022-06-05
USD 2022-06-11
USD 2022-06-12
USD 2022-06-18
USD 2022-06-19
USD 2022-06-25
USD 2022-06-26
USD 2022-07-02
USD 2022-07-03
USD 2022-07-04
USD 2022-07-09
USD 2022-07-10
USD 2022-07-16
USD 2022-07-17
USD 2022-07-23
USD 2022-07-24
USD 2022-07-30
USD 2022-07-31
USD 2022-08-06
USD 2022-08-07
USD 2022-08-13
USD 2022-08-14
USD 2022-08-20
USD 2022-08-21
USD 2022-08-27
USD 2022-08-28
USD 2022-09-03
USD 2022-09-04
USD 2022-09-05
USD 2022-09-10
USD 2022-09-11
USD 2022-09-17
USD 2022-09-18
USD 2022-09-24
USD 2022-09-25
USD 2022-10-01
USD 2022-10-02
USD 2022-10-08
USD 2022-10-09
USD 2022-10-10
USD 2022-10-15
USD 2022-10-16
USD 2022-10-22
USD 2022-10-23
USD 2022-10-29
USD 2022-10-30
USD 2022-11-05
USD 2022-11-06
USD 2022-11-11
USD 2022-11-12
USD 2022-11-13
USD 2022-11-19
USD 2022-11-20
USD 2022-11-24
USD 2022-11-26
USD 2022-11-27
USD 2022-12-03
USD 2022-12-04
USD 2022-12-10
USD 2022-12-11
USD 2022-12-17
USD 2022-12-18
USD 2022-12-24
USD 2022-12-25
USD 2022-12-26
USD 2022-12-31
USD 2023-01-01
USD 2023-01-02
USD 2023-01-07
USD 2023-01-08
USD 2023-01-14
USD 2023-01-15
USD 2023-01-16
USD 2023-01-21
USD 2023-01-22
USD 2023-01-28
USD 2023-01-29
USD 2023-02-04
USD 2023-02-05
USD 2023-02-11
USD 2023-02-12
USD 2023-02-18
USD 2023-02-19
USD 2023-02-20
USD 2023-02-25
USD 2023-02-26
USD 2023-03-04
USD 2023-03-05
USD 2023-03-11
USD 2023-03-12
USD 2023-03-18
USD 2023-03-19
USD 2023-03-25
USD 2023-03-26
USD 2023-04-01
USD 2023-04-02
USD 2023-04-08
USD 2023-04-09
USD 2023-04-15
USD 2023-04-16
USD 2023-04-22
USD 2023-04-23
USD 2023-04-29
USD 2023-04-30
USD 2023-05-06
USD 2023-05-07
USD 2023-05-13
USD 2023-05-14
USD 2023-05-20
USD 2023-05-21
USD 2023-05-27
USD 2023-05-28
USD 2023-05-29
USD 2023-06-03
USD 2023-06-04
USD 2023-06-10
USD 2023-06-11
USD 2023-06-17
USD 2023-06-18
USD 2023-06-24
USD 2023-06-25
USD 2023-07-01
USD 2023-07-02
USD 2023-07-04
USD 2023-07-08
USD 2023-07-09
USD 2023-07-15
USD 2023-07-16
USD 2023-07-22
USD 2023-07-23
USD 2023-07-29
USD 2023-07-30
USD 2023-08-05
USD 2023-08-06
USD 2023-08-12
USD 2023-08-13
USD 2023-08-19
USD 2023-08-20
USD 2023-08-26
USD 2023-08-27
USD 2023-09-02
USD 2023-09-03
USD 2023-09-04
USD 2023-09-09
USD 2023-09-10
USD 2023-09-16
USD 2023-09-17
USD 2023-09-23
USD 2023-09-24
USD 2023-09-30
USD 2023-10-01
USD 2023-10-07
USD 2023-10-08
USD 2023-10-09
USD 2023-10-14
USD 2023-10-15
USD 2023-10-21
USD 2023-10-22
USD 2023-10-28
USD 2023-10-29
USD 2023-11-04
USD 2023-11-05
USD 2023-11-11
USD 2023-11-12
USD 2023-11-18
USD 2023-11-19
USD 2023-11-23
USD 2023-11-25
USD 2023-11-26
USD 2023-12-02
USD 2023-12-03
USD 2023-12-09
USD 2023-12-10
USD 2023-12-16
USD 2023-12-17
USD 2023-12-23
USD 2023-12-24
USD 2023-12-25
USD 2023-12-30
USD 2023-12-31
USD 2024-01-01
USD 2024-01-06
USD 2024-01-07
USD 2024-01-13
USD 2024-01-14
USD 2024-01-15
USD 2024-01-20
USD 2024-01-21
USD 2024-01-27
USD 2024-01-28
USD 2024-02-03
USD 2024-02-04
USD 2024-02-10
USD 2024-02-11
USD 2024-02-17
USD 2024-02-18
USD 2024-02-19
USD 2024-02-24
USD 2024-02-25
USD 2024-03-02
USD 2024-03-03
USD 2024-03-09
USD 2024-03-10
USD 2024-03-16
USD 2024-03-17
USD 2024-03-23
USD 2024-03-24
USD 2024-03-30
USD 2024-03-31
USD 2024-04-06
USD 2024-04-07
USD 2024-04-13
USD 2024-04-14
USD 2024-04-20
USD 2024-04-21
USD 2024-04-27
USD 2024-04-28
USD 2024-05-04
USD 2024-05-05
USD 2024-05-11
USD 2024-05-12
USD 2024-05-18
USD 2024-05-19
USD 2024-05-25
USD 2024-05-26
USD 2024-05-27
USD 2024-06-01
USD 2024-06-02
USD 2024-06-08
USD 2024-06-09
USD 2024-06-15
USD 2024-06-16
USD 2024-06-22
USD 2024-06-23
USD 2024-06-29
USD 2024-06-30
USD 2024-07-04
USD 2024-07-06
USD 2024-07-07
USD 2024-07-13
USD 2024-07-14
USD 2024-07-20
USD 2024-07-21
USD 2024-07-27
USD 2024-07-28
USD 2024-08-03
USD 2024-08-04
USD 2024-08-10
USD 2024-08-11
USD 2024-08-17
USD 2024-08-18
USD 2024-08-24
USD 2024-08-25
USD 2024-08-31
USD 2024-09-01
USD 2024-09-02
USD 2024-09-07
USD 2024-09-08
USD 2024-09-14
USD 2024-09-15
USD 2024-09-21
USD 2024-09-22
USD 2024-09-28
USD 2024-09-29
USD 2024-10-05
USD 2024-10-06
USD 2024-10-12
USD 2024-10-13
USD 2024-10-14
USD 2024-10-19
USD 2024-10-20
USD 2024-10-26
USD 2024-10-27
USD 2024-11-02
USD 2024-11-03
USD 2024-11-09
USD 2024-11-10
USD 2024-11-11
USD 2024-11-16
USD 2024-11-17
USD 2024-11-23
USD 2024-11-24
USD 2024-11-28
USD 2024-11-30
USD 2024-12-01
USD 2024-12-07
USD 2024-12-08
USD 2024-12-14
USD 2024-12-15
USD 2024-12-21
USD 2024-12-22
USD 2024-12-25
USD 2024-12-28
USD 2024-12-29
USD 2025-01-01
USD 2025-01-04
USD 2025-01-05
USD 2025-01-11
USD 2025-01-12
USD 2025-01-18
USD 2025-01-19
USD 2025-01-20
USD 2025-01-25
USD 2025-01-26
USD 2025-02-01
USD 2025-02-02
USD 2025-02-08
USD 2025-02-09
USD 2025-02-15
USD 2025-02-16
USD 2025-02-17
USD 2025-02-22
USD 2025-02-23
USD 2025-03-01
USD 2025-03-02
USD 2025-03-08
USD 2025-03-09
USD 2025-03-15
USD 2025-03-16
USD 2025-03-22
USD 2025-03-23
USD 2025-03-29
USD 2025-03-30
USD 2025-04-05
USD 2025-04-06
USD 2025-04-12
USD 2025-04-13
USD 2025-04-19
USD 2025-04-20
USD 2025-04-26
USD 2025-04-27
USD 2025-05-03
USD 2025-05-04
USD 2025-05-10
USD 2025-05-11
USD 2025-05-17
USD 2025-05-18
USD 2025-05-24
USD 2025-05-25
USD 2025-05-26
USD 2025-05-31
USD 2025-06-01
USD 2025-06-07
USD 2025-06-08
USD 2025-06-14
USD 2025-06-15
USD 2025-06-21
USD 2025-06-22
USD 2025-06-28
USD 2025-06-29
USD 2025-07-04
USD 2025-07-05
USD 2025-07-06
USD 2025-07-12
USD 2025-07-13
USD 2025-07-19
USD 2025-07-20
USD 2025-07-26
USD 2025-07-27
USD 2025-08-02
USD 2025-08-03
USD 2025-08-09
USD 2025-08-10
USD 2025-08-16
USD 2025-08-17
USD 2025-08-23
USD 2025-08-24
USD 2025-08-30
USD 2025-08-31
USD 2025-09-01
USD 2025-09-06
USD 2025-09-07
USD 2025-09-13
USD 2025-09-14
USD 2025-09-20
USD 2025-09-21
USD 2025-09-27
USD 2025-09-28
USD 2025-10-04
USD 2025-10-05
USD 2025-10-11
USD 2025-10-12
USD 2025-10-13
USD 2025-10-18
USD 2025-10-19
USD 2025-10-25
USD 2025-10-26
USD 2025-11-01
USD 2025-11-02
USD 2025-11-08
USD 2025-11-09
USD 2025-11-11
USD 2025-11-15
USD 2025-11-16
USD 2025-11-22
USD 2025-11-23
USD 2025-11-27
USD 2025-11-29
USD 2025-11-30
USD 2025-12-06
USD 2025-12-07
USD 2025-12-13
USD 2025-12-14
USD 2025-12-20
USD 2025-12-21
USD 2025-12-25
USD 2025-12-27
USD 2025-12-28
USD 2026-01-01
USD 2026-01-03
USD 2026-01-04
USD 2026-01-10
USD 2026-01-11
USD 2026-01-17
USD 2026-01-18
USD 2026-01-19
USD 2026-01-24
USD 2026-01-25
USD 2026-01-31
USD 2026-02-01
USD 2026-02-07
USD 2026-02-08
USD 2026-02-14
USD 2026-02-15
USD 2026-02-16
USD 2026-02-21
USD 2026-02-22
USD 2026-02-28
USD 2026-03-01
USD 2026-03-07
USD 2026-03-08
USD 2026-03-14
USD 2026-03-15
USD 2026-03-21
USD 2026-03-22
USD 2026-03-28
USD 2026-03-29
USD 2026-04-04
USD 2026-04-05
USD 2026-04-11
USD 2026-04-12
USD 2026-04-18
USD 2026-04-19
USD 2026-04-25
USD 2026-04-26
USD 2026-05-02
USD 2026-05-03
USD 2026-05-09
USD 2026-05-10
USD 2026-05-16
USD 2026-05-17
USD 2026-05-23
USD 2026-05-24
USD 2026-05-25
USD 2026-05-30
USD 2026-05-31
USD 2026-06-06
USD 2026-06-07
USD 2026-06-13
USD 2026-06-14
USD 2026-06-20
USD 2026-06-21
USD 2026-06-27
USD 2026-06-28
USD 2026-07-04
USD 2026-07-05
USD 2026-07-11
USD 2026-07-12
USD 2026-07-18
USD 2026-07-19
USD 2026-07-25
USD 2026-07-26
USD 2026-08-01
USD 2026-08-02
USD 2026-08-08
USD 2026-08-09
USD 2026-08-15
USD 2026-08-16
USD 2026-08-22
USD 2026-08-23
USD 2026-08-29
USD 2026-08-30
USD 2026-09-05
USD 2026-09-06
USD 2026-09-07
USD 2026-09-12
USD 2026-09-13
USD 2026-09-19
USD 2026-09-20
USD 2026-09-26
USD 2026-09-27
USD 2026-10-03
USD 2026-10-04
USD 2026-10-10
USD 2026-10-11
USD 2026-10-12
USD 2026-10-17
USD 2026-10-18
USD 2026-10-24
USD 2026-10-25
USD 2026-10-31
USD 2026-11-01
USD 2026-11-07
USD 2026-11-08
USD 2026-11-11
USD 2026-11-14
USD 2026-11-15
USD 2026-11-21
USD 2026-11-22
USD 2026-11-26
USD 2026-11-28
USD 2026-11-29
USD 2026-12-05
USD 2026-12-06
USD 2026-12-12
USD 2026-12-13
USD 2026-12-19
USD 2026-12-20
USD 2026-12-25
USD 2026-12-26
USD 2026-12-27
USD 2027-01-01
USD 2027-01-02
USD 2027-01-03
USD 2027-01-09
USD 2027-01-10
USD 2027-01-16
USD 2027-01-17
USD 2027-01-18
USD 2027-01-23
USD 2027-01-24
USD 2027-01-30
USD 2027-01-31
USD 2027-02-06
USD 2027-02-07
USD 2027-02-13
USD 2027-02-14
USD 2027-02-15
USD 2027-02-20
USD 2027-02-21
USD 2027-02-27
USD 2027-02-28
USD 2027-03-06
USD 2027-03-07
USD 2027-03-13
USD 2027-03-14
USD 2027-03-20
USD 2027-03-21
USD 2027-03-27
USD 2027-03-28
USD 2027-04-03
USD 2027-04-04
USD 2027-04-10
USD 2027-04-11
USD 2027-04-17
USD 2027-04-18
USD 2027-04-24
USD 2027-04-25
USD 2027-05-01
USD 2027-05-02
USD 2027-05-08
USD 2027-05-09
USD 2027-05-15
USD 2027-05-16
USD 2027-05-22
USD 2027-05-23
USD 2027-05-29
USD 2027-05-30
USD 2027-05-31
USD 2027-06-05
USD 2027-06-06
USD 2027-06-12
USD 2027-06-13
USD 2027-06-19
USD 2027-06-20
USD 2027-06-26
USD 2027-06-27
USD 2027-07-03
USD 2027-07-04
USD 2027-07-05
USD 2027-07-10
USD 2027-07-11
USD 2027-07-17
USD 2027-07-18
USD 2027-07-24
USD 2027-07-25
USD 2027-07-31
USD 2027-08-01
USD 2027-08-07
USD 2027-08-08
USD 2027-08-14
USD 2027-08-15
USD 2027-08-21
USD 2027-08-22
USD 2027-08-28
USD 2027-08-29
USD 2027-09-04
USD 2027-09-05
USD 2027-09-06
USD 2027-09-11
USD 2027-09-12
USD 2027-09-18
USD 2027-09-19
USD 2027-09-25
USD 2027-09-26
USD 2027-10-02
USD 2027-10-03
USD 2027-10-09
USD 2027-10-10
USD 2027-10-11
USD 2027-10-16
USD 2027-10-17
USD 2027-10-23
USD 2027-10-24
USD 2027-10-30
USD 2027-10-31
USD 2027-11-06
USD 2027-11-07
USD 2027-11-11
USD 2027-11-13
USD 2027-11-14
USD 2027-11-20
USD 2027-11-21
USD 2027-11-25
USD 2027-11-27
USD 2027-11-28
USD 2027-12-04
USD 2027-12-05
USD 2027-12-11
USD 2027-12-12
USD 2027-12-18
USD 2027-12-19
USD 2027-12-25
USD 2027-12-26
USD 2028-01-01
USD 2028-01-02
USD 2028-01-08
USD 2028-01-09
USD 2028-01-15
USD 2028-01-16
USD 2028-01-17
USD 2028-01-22
USD 2028-01-23
USD 2028-01-29
USD 2028-01-30
USD 2028-02-05
USD 2028-02-06
USD 2028-02-12
USD 2028-02-13
USD 2028-02-19
USD 2028-02-20
USD 2028-02-21
USD 2028-02-26
USD 2028-02-27
USD 2028-03-04
USD 2028-03-05
USD 2028-03-11
USD 2028-03-12
USD 2028-03-18
USD 2028-03-19
USD 2028-03-25
USD 2028-03-26
USD 2028-04-01
USD 2028-04-02
USD 2028-04-08
USD 2028-04-09
USD 2028-04-15
USD 2028-04-16
USD 2028-04-22
USD 2028-04-23
USD 2028-04-29
USD 2028-04-30
USD 2028-05-06
USD 2028-05-07
USD 2028-05-13
USD 2028-05-14
USD 2028-05-20
USD 2028-05-21
USD 2028-05-27
USD 2028-05-28
USD 2028-05-29
USD 2028-06-03
USD 2028-06-04
USD 2028-06-10
USD 2028-06-11
USD 2028-06-17
USD 2028-06-18
USD 2028-06-24
USD 2028-06-25
USD 2028-07-01
USD 2028-07-02
USD 2028-07-04
USD 2028-07-08
USD 2028-07-09
USD 2028-07-15
USD 2028-07-16
USD 2028-07-22
USD 2028-07-23
USD 2028-07-29
USD 2028-07-30
USD 2028-08-05
USD 2028-08-06
USD 2028-08-12
USD 2028-08-13
USD 2028-08-19
USD 2028-08-20
USD 2028-08-26
USD 2028-08-27
USD 2028-09-02
USD 2028-09-03
USD 2028-09-04
USD 2028-09-09
USD 2028-09-10
USD 2028-09-16
USD 2028-09-17
USD 2028-09-23
USD 2028-09-24
USD 2028-09-30
USD 2028-10-01
USD 2028-10-07
USD 2028-10-08
USD 2028-10-09
USD 2028-10-14
USD 2028-10-15
USD 2028-10-21
USD 2028-10-22
USD 2028-10-28
USD 2028-10-29
USD 2028-11-04
USD 2028-11-05
USD 2028-11-11
USD 2028-11-12
USD 2028-11-18
USD 2028-11-19
USD 2028-11-23
USD 2028-11-25
USD 2028-11-26
USD 2028-12-02
USD 2028-12-03
USD 2028-12-09
USD 2028-12-10
USD 2028-12-16
USD 2028-12-17
USD 2028-12-23
USD 2028-12-24
USD 2028-12-25
USD 2028-12-30
USD 2028-12-31
USD 2029-01-01
USD 2029-01-06
USD 2029-01-07
USD 2029-01-13
USD 2029-01-14
USD 2029-01-15
USD 2029-01-20
USD 2029-01-21
USD 2029-01-27
USD 2029-01-28
USD 2029-02-03
USD 2029-02-04
USD 2029-02-10
USD 2029-02-11
USD 2029-02-17
USD 2029-02-18
USD 2029-02-19
USD 2029-02-24
USD 2029-02-25
USD 2029-03-03
USD 2029-03-04
USD 2029-03-10
USD 2029-03-11
USD 2029-03-17
USD 2029-03-18
USD 2029-03-24
USD 2029-03-25
USD 2029-03-31
USD 2029-04-01
USD 2029-04-07
USD 2029-04-08
USD 2029-04-14
USD 2029-04-15
USD 2029-04-21
USD 2029-04-22
USD 2029-04-28
USD 2029-04-29
USD 2029-05-05
USD 2029-05-06
USD 2029-05-12
USD 2029-05-13
USD 2029-05-19
USD 2029-05-20
USD 2029-05-26
USD 2029-05-27
USD 2029-05-28
USD 2029-06-02
USD 2029-06-03
USD 2029-06-09
USD 2029-06-10
USD 2029-06-16
USD 2029-06-17
USD 2029-06-23
USD 2029-06-24
USD 2029-06-30
USD 2029-07-01
USD 2029-07-04
USD 2029-07-07
USD 2029-07-08
USD 2029-07-14
USD 2029-07-15
USD 2029-07-21
USD 2029-07-22
USD 2029-07-28
USD 2029-07-29
USD 2029-08-04
USD 2029-08-05
USD 2029-08-11
USD 2029-08-12
USD 2029-08-18
USD 2029-08-19
USD 2029-08-25
USD 2029-08-26
USD 2029-09-01
USD 2029-09-02
USD 2029-09-03
